0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,pred_class
-0.82075197,-0.29740375,1.7843139,-1.4104422,-2.1029353,-1.035286,0.3250876,-0.017719487,2.279338,0.7548318,-1.3650224,-0.5323478,1.033349,-0.057652365,1.2268144,-1.0392911,81
-0.82075197,-0.297404,1.7843142,-1.4104426,-2.1029358,-1.0352857,0.32508737,-0.01771935,2.2793381,0.75483173,-1.3650224,-0.532348,1.0333492,-0.057652347,1.2268144,-1.0392909,81
-0.82075197,-0.2974038,1.7843139,-1.4104425,-2.1029358,-1.035286,0.3250873,-0.017719435,2.2793381,0.7548319,-1.3650224,-0.5323479,1.0333493,-0.057652254,1.2268144,-1.0392911,81
-0.8207521,-0.2974038,1.784314,-1.4104427,-2.1029358,-1.035286,0.32508743,-0.01771953,2.2793381,0.75483215,-1.3650224,-0.5323478,1.0333492,-0.057652466,1.2268145,-1.0392909,81
-0.82075197,-0.2974038,1.7843136,-1.4104425,-2.1029358,-1.0352857,0.3250875,-0.017719524,2.279338,0.75483197,-1.3650225,-0.53234774,1.033349,-0.05765233,1.2268143,-1.0392911,81
-0.8207521,-0.29740387,1.784314,-1.4104424,-2.1029358,-1.0352861,0.32508743,-0.017719606,2.2793381,0.75483185,-1.3650223,-0.5323479,1.0333493,-0.05765223,1.2268144,-1.0392911,81
-0.82075197,-0.2974038,1.7843142,-1.4104424,-2.1029358,-1.035286,0.32508773,-0.017719345,2.2793381,0.7548317,-1.3650227,-0.5323479,1.0333493,-0.057652373,1.2268144,-1.039291,81
-0.82075197,-0.2974038,1.7843138,-1.4104424,-2.1029358,-1.035286,0.32508743,-0.017719487,2.279338,0.7548318,-1.3650225,-0.532348,1.0333493,-0.057652365,1.2268143,-1.0392911,81
-0.8207521,-0.29740387,1.7843142,-1.4104427,-2.1029358,-1.035286,0.3250873,-0.01771953,2.2793381,0.7548319,-1.3650224,-0.5323479,1.0333493,-0.057652287,1.2268144,-1.0392909,81
-0.82075185,-0.29740375,1.7843139,-1.4104425,-2.1029358,-1.035286,0.32508743,-0.017719405,2.2793381,0.7548318,-1.3650225,-0.53234786,1.0333493,-0.057652447,1.2268144,-1.039291,81
-0.77427644,-0.43964607,2.1716907,-1.6802794,-0.604929,0.17704378,0.06031269,0.7279681,2.6152918,-0.117848426,-0.57996225,-2.4093456,1.3156874,0.72854733,0.5039916,-0.93441397,81
-0.63357675,-0.7090195,2.4573946,-1.3841482,-1.0232968,-0.44672537,0.12488441,0.20086282,3.0512927,0.03463184,-0.12755279,-1.820229,1.5696113,0.21896952,1.2282165,-1.3976264,81
-1.0089093,-0.49299628,2.6646738,-1.4759345,-0.9955087,-0.58979744,0.007957518,0.44250694,2.8244298,0.2285746,-0.4531871,-2.2085292,1.4188011,0.38333237,1.1476068,-1.6470058,81
-0.8413424,-0.5760764,2.5976684,-1.3226807,-1.3540101,-0.4614511,0.17474647,0.44403374,2.87108,-0.0114097,-0.5399325,-2.045624,1.362344,0.18430689,1.2384363,-1.5748124,81
-0.9085587,0.5953349,1.3679645,-0.5822405,-1.9517545,-2.4296265,1.326243,-0.24120373,3.0862312,-1.0031598,-0.9110296,-0.88710773,2.5865688,3.197988,1.1594219,-2.97149,69
-0.65325725,-0.656723,2.496717,-1.3772175,-1.1941597,-0.50924015,0.1273098,0.16058144,3.0850735,0.022771388,-0.16656451,-1.7791257,1.585042,0.118805625,1.367801,-1.4563768,81
-0.81562406,-0.80141073,2.4595857,-1.4655586,-0.6864773,-0.28996086,0.015492454,0.35455278,2.8871944,0.14844003,-0.18537484,-2.10169,1.434969,0.5379098,0.8944951,-1.3480704,81
-0.87607884,-0.9743164,2.2171912,-1.2883877,-0.56688946,-0.16197196,0.087372676,0.6347969,2.5655894,-0.10934442,-0.62203854,-2.2344244,1.2463114,1.2172742,0.28472805,-1.43309,81
-1.657417,-0.5654424,2.8945863,-1.8291048,-0.81628066,-0.7525404,0.066856,0.32697377,2.820548,0.16244557,-0.7893224,-2.5746348,2.0306141,1.4343711,0.95431423,-1.4647872,81
-0.82054555,-0.20857167,1.5955906,-1.0816479,-0.9286009,-1.5241243,0.41687226,-0.06832942,2.6015093,-0.961386,-0.7898273,-1.1486914,2.4915407,2.04866,0.8784522,-1.9217911,81
-1.3297616,-0.13144505,1.9641159,-2.2041128,-0.13070741,0.1405436,-0.14565569,0.4846862,3.060458,-0.0071966797,0.5158634,-2.736259,1.5795383,1.27278,0.61435544,-1.2895404,81
-0.4208675,-0.88188916,2.317054,-1.3306501,-0.22458413,0.17042919,0.1414243,0.28306797,2.949425,-0.53684497,0.48894423,-2.559978,1.7637992,0.71085656,0.89327097,-1.4201822,81
-0.966786,-0.36301214,2.5097125,-1.2861239,-0.326531,-0.22150429,0.16542122,0.53700066,2.6386664,0.018324718,0.13731107,-2.8954191,1.5614817,0.89219326,0.8235952,-1.4302328,81
-0.72893745,-0.5311766,2.322449,-1.1778164,-0.34021354,-0.0009068623,0.24768616,0.52388966,2.63003,-0.19282886,0.20734386,-2.7428722,1.5060897,0.83298033,0.7345471,-1.2540746,81
-1.1752906,-0.4459011,3.1487503,-0.9541705,-1.3377012,-0.8763021,1.1439767,1.1300517,3.2898085,-1.6048914,-1.0950675,-1.9260731,2.2038286,1.7038556,0.7187198,-2.3041801,81
-0.394099,-0.9536542,1.8535129,-1.160126,-0.031975627,0.3121816,0.13342988,0.43535978,2.5039313,-0.7557182,0.213495,-2.3387804,1.4581456,0.8615262,0.48802164,-1.4406598,81
-0.6613574,-0.92511255,2.3639543,-1.322284,-0.23402569,0.21012709,0.14367315,0.41908857,2.8902872,-0.38421035,0.27996278,-2.6749196,1.6366329,1.004618,0.653975,-1.3300109,81
-0.6835819,-0.95035857,2.3259678,-1.0995449,-0.472188,0.19485274,0.40922344,0.8226578,2.8291686,-0.6108792,-0.3143956,-2.4347734,1.4744658,1.3767627,0.21671146,-1.2038488,81
-1.2293109,-0.43646777,3.0177324,-1.4872081,-0.46107352,-0.01762749,0.26442724,0.76281196,2.9098725,-0.39157048,-0.2623775,-3.425216,1.7740803,1.3196216,0.7822385,-1.6097448,81
-0.5717711,-1.4233861,2.6840394,-1.1834458,-1.0447791,0.46156418,0.64687645,0.7863484,2.937762,-1.7309633,-0.9808483,-2.0675354,1.6976199,1.5183939,0.3816532,-1.3484004,81
-1.5107983,0.5642245,1.3447157,-2.295959,-0.016689956,-0.2181603,0.009483673,0.39760607,3.3219666,-0.51673716,1.1646475,-2.2923145,1.9849427,1.2602354,0.9185124,-1.6250529,81
-0.021855116,-0.9347525,1.919127,-1.175636,-0.13221061,0.49313194,0.31337917,0.047684826,2.6262603,-0.9191277,0.74753475,-2.6513495,1.8261333,0.9345946,0.87427527,-1.2645553,81
-0.6481167,-0.20981836,1.9942925,-1.1039761,-0.36039615,0.027966604,0.5325844,0.44321164,2.4008582,0.018157251,0.37787002,-3.0492008,1.4724181,1.2337868,0.6060779,-1.2434111,81
-0.27409577,-0.5748176,1.9861944,-1.0913091,-0.20892969,0.33072594,0.49477595,0.46476424,2.491925,-0.47288588,0.35994542,-2.8958592,1.5313802,1.1086966,0.5384759,-1.2026002,81
-0.65517384,-0.31532335,2.708986,-0.70677423,-0.5179144,-1.0649961,1.1596673,0.82274956,3.0029407,-2.2992296,-0.029509902,-1.8880773,2.5855422,1.6831025,0.99464095,-3.2504396,3
-0.048173487,-0.75999576,1.44131,-1.0356922,-0.11344308,0.4207096,0.34465235,0.34785962,2.2749548,-1.1190774,0.20074145,-2.381627,1.3685217,1.1273744,0.4937961,-1.7463276,81
-0.4761927,-0.6775598,2.1820872,-0.9887693,-0.27331862,-0.038938746,0.5104149,0.039540406,2.6983922,-0.8756031,0.81668043,-2.7656035,2.1458795,1.2335807,1.0861303,-1.5912397,81
